title,description,pub_date,link,query
'기름값 2500원' 커지는 공포… 한국도 사정권  경고 쏟아졌다,"환율 급등땐 '휘발유 2500원' 넘을 수도…금리, 인상도 인하도 못해 유가 상승에 스태그플레이션 공포 걸프... ◇고용 위축에도 금리 인하 못 해 공포에 처음 불을 붙인 건 미국이다. 미국 노동부 산하 노동통계국(BLS)은...","Sun, 08 Mar 2026 17:48:00 +0900",https://www.hankyung.com/article/2026030866761,금리
중동전쟁에도 금은 약세·비트코인은 반등…엇갈린 안전자산,강달러와 국채 금리 상승이라는 변수 속에서 안전자산 지형에 미묘한 균열이 감지되면서 비트코인이 '디지털... 강달러 기조와 미국 국채 금리 상승이 동시에 나타나며 금값 상승을 제약했다는 분석이다. 금은 이자를...,"Sun, 08 Mar 2026 17:40:00 +0900",https://www.namdonews.com/news/articleView.html?idxno=903309,금리
‘투자 유혹’에 군 장병 고금리 대부업 대출 ‘눈덩이’…작년 빚 444억...,대출 한도는 1000만∼1500만원 수준이며 연 이자율은 17.9∼20% 수준으로 법정 최고금리에 육박했다. 경제적 기반이 약한 장병들이 투자금 마련 등을 위해 대부업체의 고금리 대출을 받으면서 부작용도 커지고 있다는...,"Sun, 08 Mar 2026 17:29:00 +0900",https://www.dt.co.kr/article/12050221?ref=naver,금리
"KB국민은행, 서민금융 지원 ‘새희망홀씨Ⅱ’ 대출 금리 인하",신규 대출 금리 -1%p…성실 상환 고객 최대 -2.0%p 금융취약계층 부담 낮춰…포용금융 지속 지원 KB국민은행이 포용금융 실천을 위해 ‘새희망홀씨Ⅱ’ 대출 금리를 1%p 인하한다. 사진 | KB국민은행 [스포츠서울...,"Sun, 08 Mar 2026 17:29:00 +0900",https://www.sportsseoul.com/news/read/1591716?ref=naver,금리
연초 예대금리차 확대 전환…중동 리스크에 대출금리 상승 압력 커지나,올해 들어 은행권의 예대금리차가 확대되면서 가계·기업 차주의 이자 부담이 커질 수 있다는 분석이... 8일 금융권에 따르면 5대 은행(KB국민·신한·하나·우리·NH농협)의 가계 예대금리차 단순 평균(정책금융 제외)은...,"Sun, 08 Mar 2026 17:25:00 +0900",http://www.fnnews.com/news/202603080931270611,금리
고유가→고물가→내수침체…원유 의존도 높고 수출로 먹고사는 韓 치명...,경기를 부양하기 위해 금리를 내리면 물가가 오른다. 물가를 잡기 위해 금리를 올리면 경기는 더욱 위축된다. IMF “에너지값 10% 오르면 인플레 0.4%p↑” 국제통화기금(IMF)은 에너지 가격이 10% 오른 상태로 1년간...,"Sun, 08 Mar 2026 17:21:00 +0900",http://www.edaily.co.kr/news/newspath.asp?newsid=01879446645381352,금리
"울릉군, 소상공인 숨통 트인다…48억 규모 '특례보증·이차보전' 전격 시...",군은 대출 금리 중 연 3% 이자를 최대 2년간 지원해 실질적인 금융 비용 절감 효과를 제공할 계획이다. 신정발 울릉군 경제교통 정책실장은  최근 경기침체와 물가 상승으로 어려움을 겪는 소상공인들에게 실질적인...,"Sun, 08 Mar 2026 17:17:00 +0900",https://news.tf.co.kr/read/national/2299764.htm,금리
"KB국민은행, 새희망홀씨 대출 금리 1%포인트 인하",대출 금리를 1%포인트 인하했다고 8일 밝혔다. 이번 금리 인하는 '국민과 함께 더 나은 대한민국을 만들어 가겠다'는 취지를 담은 'KB국민행복 희망 프로젝트'의 일환이다. 포용금융 실천을 통해 금융취약계층의 이자...,"Sun, 08 Mar 2026 17:16:00 +0900",http://www.srtimes.kr/news/articleView.html?idxno=198138,금리
"천안시, '납세자의 날' 유공납세자 20명 시상","천안시 운영 공영주차장 주차요금 면제, 시 금고 이용 시 금리 우대 및 금융 수수료 면제, 관내 13개 협약 의료기관 이용 시 의료비 우대 등의 혜택이 주어진다. 특히 법인 유공납세자에게는 2년간 시 세무조사를 유예하는...","Sun, 08 Mar 2026 17:09:00 +0900",https://www.ccdn.co.kr/news/articleView.html?idxno=1066402,금리
새로운 60년을 대비한 Korea Reset 전략  9 경제성장의 실제 Ⅰ: 영국의 ...,"재정 자금 수요가 점차 확대되었음에도 금리가 오히려 낮아질 정도로 금융 자산의 규모가 커졌다. 이와 같이 축적된 금융자금이 산업혁명에 필요한 신기술의 개발, 특허 획득, 사업화 등을 지원하는 데 활용되었다....","Sun, 08 Mar 2026 17:06:00 +0900",http://www.ifs.or.kr/bbs/board.php?bo_table=News&wr_id=55560,금리
[이번주 증시 예보] 美 물가지표·오라클 실적발표 주목,유가 급등에 따라 미국 국채 10년 금리도 전주 대비 20bp 이상 상승했다. 인플레이션에 대한 경계심이 높아진 상황에서 전 세계 증시는 다음주 발표되는 물가지수에 촉각을 곤두세우고 있다. 11일(현지시간)에는 미국...,"Sun, 08 Mar 2026 17:05:00 +0900",https://www.mk.co.kr/article/11982044,금리
주식 몰빵·빚투는 금물 … 최소 3년 보고 여윳돈 투자를,"투자와 금리 동향 살펴 적절한 투자금 환매시점 따져봐야 기업 실적과 유동성 그리고 정책 삼박자가... 미국 인공지능(AI) 관련 빅테크 기업들의 자본지출(CAPEX) 투자를 줄인다는 뉴스가 나오면, 그리고 금리가 상승...","Sun, 08 Mar 2026 17:02:00 +0900",https://www.mk.co.kr/article/11982032,금리
[경제프리즘] 미국채 금리를 보면 전쟁의 향방 보인다,국채금리는 전쟁 전인 2월 27일 연 3.96%에서 3월 초에는 연 4.1%대까지 지속적으로 오르고 있어 주목된다. 미국은 1950년 이후 한국전쟁을 포함해 여러 차례 전쟁에 직접 참전했다. 전쟁 시기마다 금리는 달리 움직였다....,"Sun, 08 Mar 2026 17:02:00 +0900",https://www.mk.co.kr/article/11982034,금리
최인호 HUG 사장  李정부 부동산 정상화 의지 확실...'중산층 장기임대...,높은 금리 탓에 사업이 지체되고 있는 사업장에 저금리 지원을 통해 주택시장 안정화를 앞당길 것 이라고 강조했다. 다음은 최 사장과의 일문일답. -취임 두 달째를 맞았다. 취임사에서 이재명 정부의 주택공급 정책에...,"Sun, 08 Mar 2026 17:01:00 +0900",https://www.mt.co.kr/estate/2026/03/08/2026030812383637021,금리
[전화성의 기술창업 Targeting] 〈387〉 [AC협회장 주간록97]전쟁과 불확...,동시에 글로벌 금리 환경이 여전히 높은 수준을 유지하고 있는 상황에서 지정학적 리스크까지 확대된다면 투자 심리 위축과 환율 변동성이 동시에 나타날 수 있다. 이러한 환경은 단기적으로는 경제에 부담 요인이지만...,"Sun, 08 Mar 2026 17:01:00 +0900",https://www.etnews.com/20260308000064,금리
군인 대부업 대출 444억 원···절반은 현역병,"대출 한도는 1천만 원에서 1천500만 원 정도였고, 연 이자율은 17.9에서 20%로 법정 최고금리 수준이었습니다. 신용회복위원회 통계를 보면, 군 장병의 채무조정 금액은 2021년 56억 원에서 지난해 102억 원으로 4년 새 두...","Sun, 08 Mar 2026 17:00:00 +0900",https://www.ktv.go.kr/content/view?content_id=749572,금리
[3월9일자] 비즈니스포스트 아침의 주요기사,"최고 금리 10%대 지수연동예금 눈길 ● 여성의날 법정기념일 8년인데, '사각지대' 교제폭력 입법은 아직 진행형 ● 3월 서울 분양 '아크로' '오티에르' '르엘' 등판에 후끈, 건설사 전략도 분기점 ● 이란 대통령  군사행동...","Sun, 08 Mar 2026 17:00:00 +0900",https://www.businesspost.co.kr/BP?command=article_view&num=432227,금리
"이번주 세계 미리보기…美 CPI·中 무역지표 발표, 이마모을루 재판 등...","로이터 연합뉴스 ◇미국 CPI 발표…연준 ‘금리 경로’ 재조정하나=미국 노동부는 11일(현지시간) 2월 소비자물가지수(CPI)를 발표한다. 물가 지표는 연준의 금리 경로를 가늠하는 핵심 변수로, 결과에 따라 달러, 미...","Sun, 08 Mar 2026 16:58:00 +0900",https://www.munhwa.com/article/11572927?ref=naver,금리
[글로벌이코노믹 사설] 중국 경제 성장 목표 낮춰 잡은 이유,중앙은행인 인민은행의 채권 발행을 통해 대형 국영은행에 자본을 투입하는 동시에 지급준비율과 금리를 인하하겠다는 뜻이다. 고용 목표도 전년과 유사하다. 도시 실질 실업률을 약 5.5%로 유지하고 청년 실업률 상승을...,"Sun, 08 Mar 2026 16:54:00 +0900",https://www.g-enews.com/view.php?ud=20260308164717340235e857d010_1,금리
이란 전쟁에 '빚투' 폭증…마통 닷새 만에 1.3조 급증,2020년 하반기에는 코로나19 이후 초저금리 환경 속에서 '영끌'과 '빚투'가 급증하던 시기였다. 마통 잔액은 2021년 4월 말 52조 8956억원으로 정점을 찍은 뒤 금리 상승과 가계대출 규제 영향으로 감소해 2023년 이후...,"Sun, 08 Mar 2026 16:46:00 +0900",http://www.inews24.com/view/1946509,금리
미 국채 신용위험 확대…블랙록·블랙스톤 등 사모대출 펀드 대규모 환...,"고금리 기조와 연준의 완만한 금리 인하 전망 속에 차환(재융자) 여건이 악화되면서, 사모대출 차입자들의 부도 위험과 신용 스프레드 확대 가능성이 커지고 있다는 분석이 나온다. 7. 인공지능(AI) 인프라 투자도...","Sun, 08 Mar 2026 16:44:00 +0900",https://www.tokenpost.kr/news/breaking/337130,금리
[뉴욕채권-주간] 유가 100달러 목전…'진퇴양난' 빠진 연준,이 경우 미국 연방준비제도(연준ㆍFed)의 금리 인하폭에 대한 눈높이는 더 낮춰질 수밖에 없을 것으로 보인다. ◇ 지난주 금리 동향 연합인포맥스의 해외금리(화면번호 6533)에 따르면 지난 6일(이하 현지시간) 10년...,"Sun, 08 Mar 2026 16:44:00 +0900",https://news.einfomax.co.kr/news/articleView.html?idxno=4402395,금리
[월街 Watch] WSJ 논평 : 기준금리를 동결해야 한다는 콜린스 보스턴연방...,WSJ 논평 : 기준금리를 동결해야 한다는 콜린스 보스턴연방은행 총재 Boston Fed President Collins... 기준금리를 유지해야 한다는 견해를 밝혔음. - 수전 콜린스(보스턴 연방은행 총재)...,"Sun, 08 Mar 2026 16:40:00 +0900",http://www.ifs.or.kr/bbs/board.php?bo_table=WallWatch&wr_id=146,금리
[문준호의 넥스트 프레임] '트럼프 풋'이라는 집단적 착각,"유가 상승이 인플레이션을 자극하고 연준의 금리 인하 기대가 후퇴하면, 시장은 에너지 충격과 통화... 여전히 저점 매수 본능이 작동하고는 있으나, 금리와 신용시장에서 본격적인 균열 신호가 나타나는 순간 시장의...","Sun, 08 Mar 2026 16:40:00 +0900",https://www.kyongbuk.co.kr/news/articleView.html?idxno=4066208,금리
[뉴욕환시-주간] 유가와 같이 가는 달러…'100달러 돌파' 주목,금리 선물시장에 반영된 올해 말까지의 금리 인하폭은 약 44bp로 전주보다 17bp 축소됐다. 시장 컨센서스였던 연내 2번 금리 인하 전망에 크게 균열이 갔다. 인플레이션 우려가 커진 가운데 미국의 지난 2월...,"Sun, 08 Mar 2026 16:38:00 +0900",https://news.einfomax.co.kr/news/articleView.html?idxno=4402394,금리
국내 최강 업비트도 30위권 밖으로… 쪼그라드는 韓 가상거래소,여기에 미국과 이란 간 전쟁이 장기화되고 미국의 금리 인하 시점까지 늦어질 수 있다는 전망이 나오면서 투자자들이 가상자산 시장에 신규 진입하기보다는 관망세가 길어질 수 있다는 분석이 나온다. 이에 따라...,"Sun, 08 Mar 2026 16:35:00 +0900",https://www.dt.co.kr/article/12050205?ref=naver,금리
유가 90달러 충격파… 물가 자극·금리 압박에 증시는 업종별 희비,고유가가 물가를 자극해 금리 인상 압력을 키울 수 있다는 전망이 나오면서 금융시장 전반에 긴장감이... 물가 상승에 따른 기준금리 인상 가능성도 거론된다. 최 연구원은  한국은행은 2월 금융통화위원회 당시...,"Sun, 08 Mar 2026 16:31:00 +0900",https://www.hankookilbo.com/news/article/A2026030812010000537?did=NA,금리
"김재식 미래에셋생명 부회장, 건강보험 신계약APE 97% 성장…올해 자기...","부채 할인율 제도 현실화, 채권금리 상승이 킥스비율 하락에 영향을 미쳤다. 자본변동성을 최소화하고... 강화와 금리 변동 상황에 대비하기 위해 초장기채권 보유로 자본변동성을 최소화하고 이자수익원을 확보하고...","Sun, 08 Mar 2026 16:26:00 +0900",http://www.fntimes.com/html/view.php?ud=2026030814254029548a55064dd1_18,금리
“최악 땐 수주 내 배럴당 150弗 갈수도”…‘S→O→S’ 공포 커진다,통상 물가가 뛰면 금리를 높이면서 대응에 나서야 하지만 동시에 저성장에도 경고등이 들어왔기 때문이다. 실제 6일 기준 국고채 3년물 금리는 3.2%로 10년물(3.6%)과 근접해 수익률 곡선이 평탄화된 상태다. 석병훈...,"Sun, 08 Mar 2026 16:24:00 +0900",https://www.sedaily.com/article/20016546?ref=naver,금리
이양수  5대 은행 주담대 가계대출 총량 관리와 충돌하며 급감…대책 시...,"대환대출은 서민 이자 부담 경감을 위해 2023년 금융당국 스스로 도입, 출시 후 29만 명이 평균 1.53%p 낮은 금리로 갈아탔다는 성과를 금융위도 홍보했었다. 올해도 은행들이 대환대출에 적극 나설 유인은 적다는 것이...","Sun, 08 Mar 2026 16:22:00 +0900",https://www.kado.net/news/articleView.html?idxno=2037486,금리
이란 사태가 기회다? 닷새 만에 마통 1.3조 뚫고 '빚투',증시 변동성 확대와 고금리에 가계부채의 질적 악화 우려가 커지고 있다. 8일 금융권에 따르면 5대 은행... 시중은행 마통 잔액은 코로나19 이후 초저금리 시대를 맞아 부동산 시장 과열 바람을 타고 2021년 4월 역대...,"Sun, 08 Mar 2026 16:12:00 +0900",https://www.joongang.co.kr/article/25410017,금리
임원희 천안신협 이사장 취임 “희망찬 미래 열겠다”,임 이사장은 이번 선거에서 △천안시금고 정책자금 유치 △소상공인 우대금리 확대 △조합 이용고 배당·출자배당 확대 △조합원 문화센터 설립 △산악회·문화탐방 등 운영 △산학연계 지역 취업 플랫폼 지원 등을...,"Sun, 08 Mar 2026 16:10:00 +0900",https://www.seoul.co.kr/news/publicnews/local_govern/news_local/2026/03/08/20260308500085?wlog_tag3=naver,금리
증시 급등락에 빚투 폭증…‘마통’ 사흘새 1.3조 늘었다,시중은행의 관계자는 “최근 시장금리와 함께 예금금리도 전반적으로 오르는 추세인데도 예금이 줄고 있다”며 “따라서 예금 감소의 상당 부분도 금리보다 더 높은 수익률을 기대하는 투자 수요와 관련이 있는...,"Sun, 08 Mar 2026 16:07:00 +0900",https://www.sedaily.com/article/20016543?ref=naver,금리
